编号	名字	级别	经验最小值	经验最大值	金钱最小值	金钱最大值	物品是否直接放入玩家背包	公共保护时间（秒）（无归属）	掉落药品数量	每个药品的几率	大爆几率	大爆百分比	品质1装备掉落数	品质1每个装备掉落几率	品质1武器掉落数	品质1每个武器掉落几率	品质2装备掉落数	品质2每个装备掉落几率	品质2武器掉落数	品质2每个武器掉落几率	品质3装备掉落数	品质3每个装备掉落几率	品质3武器掉落数	品质3每个武器掉落几率	品质4装备掉落数	品质4每个装备掉落几率	品质4武器掉落数	品质4每个武器掉落几率	品质5装备掉落数	品质5每个装备掉落几率	品质5武器掉落数	品质5每个武器掉落几率	附加物品编号1	附加物品几率1	附加物品编号2	附加物品几率2	附加物品编号11	附加物品几率11	附加物品编号12	附加物品几率12	附加物品编号3	附加物品几率3	附加物品编号4	附加物品几率4	附加物品编号5	附加物品几率5	附加物品编号6	附加物品几率6	附加物品编号7	附加物品几率7	附加物品编号8	附加物品几率8	附加物品编号9	附加物品几率9	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10
71000010	骷髅弓箭手头领	100	1020	1030	486	731	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001806	2	1333030800	100	1333030900	100	0	0	0	0	1433000804	100	1433000904	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100104	5	0	0	0	0	1433000104	250	1433000204	250	1433000304	250	1433000404	250	1433000504	250	1433000604	250	1433000704	250	1433001001	275	1433001002	145	1433001003	50	1433001004	28	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000011	木乃伊头领	110	1230	1240	527	810	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	1333001807	2	1333030900	100	0	0	0	0	0	0	1433000809	100	1433000909	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100104	5	0	0	0	0	1433000105	200	1433000205	200	1433000305	200	1433000405	200	1433000505	200	1433000605	200	1433000705	200	1433001001	300	1433001002	160	1433001003	55	1433001004	31	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71000012	小恶魔头领	120	1460	1470	559	874	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	37	0	0	0	0	0	0	0	0	0	0	1333031000	100	0	0	0	0	0	0	1433000809	100	1433000909	100	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	1333100104	5	0	0	0	0	1433000105	250	1433000205	250	1433000305	250	1433000405	250	1433000505	250	1433000605	250	1433000705	250	1433001001	300	1433001002	175	1433001003	60	1433001004	34	1333100107	100	1333100108	5	1333100109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000001	强化骷髅兵	82	1384	1404	106	111	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000002	强化骷髅弓箭手	84	1452	1472	111	116	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000003	强化骷髅兵	86	1520	1540	115	120	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000004	强化骷髅弓箭手	88	1588	1608	120	125	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000005	强化邪恶兽人	92	1732	1752	124	129	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000006	强化食人魔	94	1808	1828	129	134	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000007	强化邪恶兽人	96	1884	1904	133	138	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000008	强化食人魔	98	1960	1980	138	143	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000009	强化火精灵	102	2120	2060	142	147	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000010	强化岩浆怪	104	2204	2224	147	152	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000011	强化火精灵	106	2288	2308	151	156	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72000012	强化岩浆怪	108	2372	2392	156	161	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333110001	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000011	魔巨人·犹加	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000101	虚幻之卫兵	57	167	172	72	99	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000102	虚幻之魔物球	57	167	172	72	99	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000103	虚幻之邪恶	57	167	172	72	99	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000104	欺骗之心	40	180	190	213	169	0	0	0	0	2	2	1	250	1	150	1	150	1	75	1	5	1	3	0	0	0	0	0	0	0	0	1333001802	1	1333001801	1	1333030300	100	0	0	0	0	1433000802	16	1433000902	6	1333001901	5	0	0	0	0	0	0	1633040011	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000105	诱惑之心	50	270	280	262	355	0	0	0	0	2	2	1	750	1	450	1	450	1	225	1	15	1	10	0	0	0	0	0	0	0	0	1333001802	2	1333030400	100	0	0	0	0	0	0	1433000802	16	1433000902	6	1333001901	5	0	0	0	0	0	0	1633040011	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73000106	邪恶之心	60	380	390	309	428	0	0	0	0	2	2	1	1250	1	750	1	750	1	375	1	25	1	17	0	0	0	0	0	0	0	0	1333001803	2	1333030500	100	0	0	0	0	0	0	1433000802	16	1433000902	6	1333001901	5	0	0	0	0	0	0	1633040011	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010101	恶魔球	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	5	1433000903	3	0	0	0	0	0	0	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010102	狼毒花	81	660	670	200	288	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030700	3	1333001901	1	0	0	1333010300	700	1433000803	5	1433000903	3	0	0	0	0	0	0	1333110001	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010103	野蛮兵	60	1000	1500	5600	10400	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010104	反叛者之精英兵	105	1102	1112	251	381	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030900	3	1333001901	1	0	0	0	0	1433000804	5	1433000904	3	0	0	0	0	0	0	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010105	侦查兵	117	1366	1376	276	428	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	5	1433000909	3	0	0	0	0	0	0	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010106	反叛者之特种兵	119	1412	1422	0	0	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	5	1433000909	3	0	0	0	0	0	0	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010107	特种骷髅弓箭手	119	1412	1422	0	0	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	5	1433000909	3	0	0	0	0	0	0	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010108	特种幽灵	119	1412	1422	0	0	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	0	0	1433000809	5	1433000909	3	0	0	0	0	0	0	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010109	精英头领	105	4896	5000	2332	3508	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	35	0	0	0	0	0	0	0	0	1333001806	2	1333030800	100	1333030900	100	0	0	0	0	1433000809	8	1433000909	3	1333001901	2	0	0	0	0	1333110001	250	1633040011	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010110	弗朗西斯	117	7872	7936	3372	5184	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	35	0	0	0	0	0	0	0	0	1333001807	2	1333030900	100	0	0	0	0	0	0	1433000809	8	1433000909	3	1333001901	2	0	0	0	0	1333110001	250	1633040011	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010111	奥尔亚瑟	119	10600	11100	27900	43700	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	35	0	0	0	0	0	0	0	0	0	0	1333031000	100	0	0	0	0	0	0	1433000809	8	1433000909	3	1333001901	2	0	0	0	0	1333110001	250	1633040011	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010112	恶魔之子	119	10600	11100	27900	43700	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	35	0	0	0	0	0	0	0	0	0	0	1333031000	100	0	0	0	0	0	0	1433000809	14	1433000909	4	1333001901	4	0	0	0	0	1333110001	500	1633040011	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010113	恶梦之邪念	119	10600	11100	27900	43700	0	0	0	0	2	2	1	2500	1	1500	1	1500	1	750	1	50	1	35	0	0	0	0	0	0	0	0	0	0	1333031000	100	0	0	0	0	0	0	1433000809	16	1433000909	6	1333001901	5	0	0	0	0	1333110001	500	1633040011	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010114	死亡召唤者	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	5	1433000903	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010115	死亡暗杀者	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	5	1433000903	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010116	红色怨念	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	5	1433000903	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010117	黑暗守门人	72	510	520	3550	5020	0	0	0	0	2	2	1	2500	1	1500	1	30	1	30	1	15	1	30	0	0	0	0	0	0	0	0	1333001803	2	1333030600	2	0	0	0	0	0	0	1433000803	16	1433000903	6	1333001901	3	0	0	0	0	0	0	1633040011	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010118	参赛者	72	660	670	200	288	0	0	0	0	0	0	1	130	1	130	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010119	参赛者	72	660	670	200	288	0	0	0	0	0	0	1	130	1	130	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010120	兽族大巨	72	660	670	260	320	0	0	0	0	800	3	1	130	1	130	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010121	兽族猎头	72	660	670	260	320	0	0	0	0	800	3	1	130	1	130	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010122	施瓦新格	71	6490	6730	4708	6168	0	0	0	0	800	3	1	130	1	1300	1	1500	1	1500	1	800	1	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010124	普罗·克洛托的骷髅	83	2490	3730	2708	3168	0	0	0	0	800	3	2	600	1	200	2	200	1	100	1	100	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010125	普罗·克洛托的灵魂	83	2490	3730	2708	3168	0	0	0	0	800	3	2	600	1	200	2	200	1	100	1	100	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010126	怪异食人花	83	2490	3730	2708	3168	0	0	0	0	800	3	2	600	1	200	2	200	1	100	1	100	1	50	0	0	0	0	0	0	0	0	1333050101	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73010127	兽人弓箭手	108	944	954	255	389	0	0	0	0	800	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000804	1	1433000904	1	1333020303	1	1333020603	1	0	0	1333110001	80	0	0	1333100104	50	0	0	0	0	1433000304	30	1433000504	30	1433000704	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
